sno,personId,MaxEducation,PrimaryOccupation,Stage,AnnualIncome,leadquality 
4605,0035w0000356ovvAAA,Undergraduate,Salaried,Closed Lost,88000,Best
4606,0035w0000356p0nAAA,Undergraduate,Salaried,follow-up,71000,Average
4607,0035w0000356oxqAAA,Doctorate,Salaried,Prospecting,72000,Poor
4608,0035w0000356oxJAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
4609,0035w0000356ouhAAA,Secondary school,Unemployed,Proposal/Price Quote,1000,Average
4610,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
4611,0035w0000356p0GAAQ,Undergraduate,Salaried,follow-up,79000,Average
4612,0035w0000356ovKAAQ,Postgraduate,Business,Closed Lost,75000,Best
4613,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
4614,0035w0000356oz9AAA,Undergraduate,Salaried,Proposal/Price Quote,62000,Average
4615,0035w0000356oxkAAA,Secondary school,Self employed,Negotiation/Review,16000,Average
4616,0035w0000356ouxAAA,Undergraduate,Salaried,follow-up,45000,Poor
4617,0035w0000356ovCAAQ,Secondary school,Self employed,Closed Lost,30000,Best
4618,0035w0000356nArAAI,Secondary school,Unemployed,Prospecting,3000,Best
4619,0035w0000356oykAAA,Undergraduate,Salaried,follow-up,51000,Best
4620,0035w0000356owXAAQ,Doctorate,Salaried,follow-up,81000,Poor
4621,0035w0000356owjAAA,Elementary school,Unemployed,Negotiation/Review,1000,Best
4622,0035w0000356oteAAA,Postgraduate,Salaried,Prospecting,77000,Average
4623,0035w0000356ow3AAA,Secondary school,Self employed,follow-up,11000,Average
4624,0035w0000356ovlAAA,Postgraduate,Business,follow-up,81000,Poor
4625,0035w0000356owVAAQ,Undergraduate,Salaried,Closed Lost,52000,Best
4626,0035w0000356ouFAAQ,Secondary school,Self employed,follow-up,32000,Best
4627,0035w0000356oyTAAQ,Elementary school,Unemployed,Proposal/Price Quote,1000,Poor
4628,0035w0000356owwAAA,Doctorate,Salaried,Proposal/Price Quote,74000,Average
4629,0035w0000356oukAAA,Postgraduate,Business,Proposal/Price Quote,83000,Average
4630,0035w0000356oy9AAA,Undergraduate,Salaried,Prospecting,68000,Poor
4631,0035w0000356ozZAAQ,Postgraduate,Business,Prospecting,83000,Best
4632,0035w0000356oy4AAA,Undergraduate,Salaried,Proposal/Price Quote,61000,Average
4633,0035w0000356p0CAAQ,Secondary school,Self employed,follow-up,7000,Poor
4634,0035w0000356ovbAAA,Postgraduate,Business,Prospecting,80000,Poor
4635,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
4636,0035w0000356nAsAAI,Doctorate,Salaried,follow-up,48000,Poor
4637,0035w0000356owqAAA,Undergraduate,Salaried,follow-up,83000,Average
4638,0035w0000356oyGAAQ,Undergraduate,Salaried,follow-up,86000,Average
4639,0035w0000356oylAAA,Postgraduate,Business,follow-up,75000,Best
4640,0035w0000356oyyAAA,Secondary school,Self employed,Proposal/Price Quote,32000,Average
4641,0035w0000356oydAAA,Secondary school,Self employed,follow-up,33000,Poor
4642,0035w0000356p0RAAQ,Doctorate,Salaried,Closed Lost,56000,Best
4643,0035w0000356ovQAAQ,Doctorate,Salaried,follow-up,66000,Average
4644,0035w0000356owhAAA,Undergraduate,Salaried,follow-up,41000,Average
4645,0035w0000356ovrAAA,Secondary school,Salaried,Proposal/Price Quote,70000,Best
4646,0035w0000356oxsAAA,Postgraduate,Business,Closed Lost,90000,Poor
4647,0035w0000356p17AAA,Postgraduate,Salaried,follow-up,71000,Poor
4648,0035w0000356ovsAAA,Postgraduate,Business,Closed Lost,69000,Poor
4649,0035w0000356p11AAA,Postgraduate,Business,follow-up,91000,Poor
4650,0035w0000356p0oAAA,Undergraduate,Salaried,follow-up,65000,Average
4651,0035w0000356oweAAA,Postgraduate,Business,Closed Lost,98000,Best
4652,0035w0000356p0kAAA,Doctorate,Salaried,follow-up,88000,Best
4653,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
4654,0035w0000356ow2AAA,Undergraduate,Salaried,Closed Lost,58000,Average
4655,0035w0000356ou0AAA,Undergraduate,Salaried,follow-up,67000,Average
4656,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
4657,0035w0000356ouPAAQ,Postgraduate,Business,follow-up,67000,Average
4658,0035w0000356ovVAAQ,Undergraduate,Salaried,Proposal/Price Quote,85000,Average
4659,0035w0000356oyRAAQ,Postgraduate,Business,follow-up,89000,Best
4660,0035w0000356p0kAAA,Doctorate,Salaried,follow-up,88000,Best
4661,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
4662,0035w0000356oywAAA,Doctorate,Salaried,follow-up,44000,Average
4663,0035w0000356owPAAQ,Secondary school,Self employed,follow-up,5000,Best
4664,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
4665,0035w0000356outAAA,Elementary school,Self employed,Proposal/Price Quote,9000,Average
4666,0035w0000356oyKAAQ,Doctorate,Salaried,Prospecting,68000,Poor
4667,0035w0000356ozMAAQ,Undergraduate,Salaried,follow-up,56000,Poor
4668,0035w0000356ouNAAQ,Postgraduate,Business,follow-up,85000,Best
4669,0035w0000356oucAAA,Undergraduate,Salaried,Closed Lost,60000,Average
4670,0035w0000356p0BAAQ,Secondary school,Self employed,follow-up,27000,Average
4671,0035w0000356p0hAAA,Postgraduate,Business,follow-up,88000,Best
4672,0035w0000356ov7AAA,Doctorate,Salaried,Proposal/Price Quote,43000,Poor
4673,0035w0000356p0EAAQ,Undergraduate,Salaried,Proposal/Price Quote,78000,Poor
4674,0035w0000356ozzAAA,Secondary school,Salaried,follow-up,10000,Best
4675,0035w0000356oz3AAA,Secondary school,Self employed,Proposal/Price Quote,9000,Poor
4676,0035w0000356oyKAAQ,Doctorate,Salaried,Prospecting,68000,Poor
4677,0035w0000356ozoAAA,Doctorate,Salaried,Proposal/Price Quote,41000,Average
4678,0035w0000356ozHAAQ,Secondary school,Self employed,follow-up,31000,Average
4679,0035w0000356p14AAA,Undergraduate,Salaried,follow-up,84000,Poor
4680,0035w0000356owaAAA,Doctorate,Salaried,follow-up,57000,Best
4681,0035w0000356owpAAA,Undergraduate,Salaried,Closed Lost,88000,Poor
4682,0035w0000356ou9AAA,Postgraduate,Salaried,follow-up,45000,Best
4683,0035w0000356owwAAA,Doctorate,Salaried,Proposal/Price Quote,74000,Average
4684,0035w0000356oxTAAQ,Undergraduate,Salaried,follow-up,65000,Poor
4685,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
4686,0035w0000356p0vAAA,Secondary school,Self employed,Closed Lost,26000,Poor
4687,0035w0000356owHAAQ,Elementary school,Self employed,Proposal/Price Quote,1000,Average
4688,0035w0000356ou2AAA,Doctorate,Salaried,Negotiation/Review,54000,Best
4689,0035w0000356oxXAAQ,Postgraduate,Business,follow-up,79000,Poor
4690,0035w0000356oxDAAQ,Secondary school,Unemployed,follow-up,1000,Best
4691,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
4692,0035w0000356p0SAAQ,Postgraduate,Business,Prospecting,71000,Poor
4693,0035w0000356otdAAA,Postgraduate,Salaried,follow-up,60000,Poor
4694,0035w0000356ov3AAA,Postgraduate,Business,follow-up,84000,Average
4695,0035w0000356p07AAA,Elementary school,Self employed,Closed Lost,23000,Poor
4696,0035w0000356oxdAAA,Undergraduate,Salaried,follow-up,69000,Average
4697,0035w0000356p1AAAQ,Doctorate,Salaried,follow-up,85000,Best
4698,0035w0000356p17AAA,Postgraduate,Salaried,follow-up,71000,Poor
4699,0035w0000356p0FAAQ,Secondary school,Self employed,Closed Lost,8000,Best
4700,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
4701,0035w0000356oxyAAA,Elementary school,Self employed,follow-up,3000,Best
4702,0035w0000356ozTAAQ,Elementary school,Self employed,follow-up,10000,Poor
4703,0035w0000356ouOAAQ,Undergraduate,Salaried,follow-up,54000,Poor
4704,0035w0000356oumAAA,Elementary school,Self employed,follow-up,35000,Average
4705,0035w0000356ouMAAQ,Undergraduate,Salaried,follow-up,62000,Average
4706,0035w0000356oxMAAQ,Postgraduate,Business,Closed Lost,84000,Average
4707,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
4708,0035w0000356otwAAA,Undergraduate,Salaried,Proposal/Price Quote,42000,Best
4709,0035w0000356oxxAAA,Doctorate,Salaried,follow-up,58000,Average
4710,0035w0000356oyHAAQ,Undergraduate,Salaried,Negotiation/Review,64000,Best
4711,0035w0000356ozAAAQ,Secondary school,Self employed,Negotiation/Review,9000,Best
4712,0035w0000356p08AAA,Undergraduate,Salaried,follow-up,50000,Best
4713,0035w0000356ozWAAQ,Doctorate,Salaried,Closed Lost,83000,Poor
4714,0035w0000356oynAAA,Doctorate,Salaried,Prospecting,58000,Best
4715,0035w0000356ox4AAA,Undergraduate,Salaried,follow-up,57000,Average
4716,0035w0000356nAsAAI,Doctorate,Salaried,follow-up,48000,Poor
4717,0035w0000356oysAAA,Secondary school,Unemployed,follow-up,1000,Average
4718,0035w0000356p1AAAQ,Doctorate,Salaried,follow-up,85000,Best
4719,0035w0000356owPAAQ,Secondary school,Self employed,follow-up,5000,Best
4720,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
4721,0035w0000356owDAAQ,Doctorate,Salaried,follow-up,85000,Poor
4722,0035w0000356owhAAA,Undergraduate,Salaried,follow-up,41000,Average
4723,0035w0000356oueAAA,Doctorate,Salaried,Negotiation/Review,66000,Average
4724,0035w0000356ozHAAQ,Secondary school,Self employed,follow-up,31000,Average
4725,0035w0000356oy5AAA,Undergraduate,Salaried,follow-up,76000,Poor
4726,0035w0000356ozNAAQ,Doctorate,Salaried,follow-up,57000,Best
4727,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
4728,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
4729,0035w0000356oxcAAA,Postgraduate,Salaried,follow-up,78000,Best
4730,0035w0000356oveAAA,Postgraduate,Salaried,Negotiation/Review,59000,Average
4731,0035w0000356owJAAQ,Doctorate,Salaried,follow-up,74000,Average
4732,0035w0000356ozWAAQ,Doctorate,Salaried,Closed Lost,83000,Poor
4733,0035w0000356ouVAAQ,Postgraduate,Business,Negotiation/Review,92000,Poor
4734,0035w0000356otUAAQ,Undergraduate,Salaried,follow-up,74000,Best
4735,0035w0000356ouGAAQ,Postgraduate,Business,Prospecting,76000,Average
4736,0035w0000356oz3AAA,Secondary school,Self employed,Proposal/Price Quote,9000,Poor
4737,0035w0000356oz7AAA,Postgraduate,Salaried,Proposal/Price Quote,44000,Poor
4738,0035w0000356oxeAAA,Secondary school,Self employed,follow-up,33000,Poor
4739,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
4740,0035w0000356owmAAA,Elementary school,Unemployed,follow-up,1000,Poor
4741,0035w0000356p1JAAQ,Doctorate,Salaried,Proposal/Price Quote,65000,Best
4742,0035w0000356ovfAAA,Undergraduate,Salaried,Proposal/Price Quote,51000,Average
4743,0035w0000356outAAA,Elementary school,Self employed,Proposal/Price Quote,9000,Average
4744,0035w0000356ovXAAQ,Undergraduate,Salaried,Closed Lost,72000,Best
4745,0035w0000356ozGAAQ,Undergraduate,Salaried,follow-up,53000,Best
4746,0035w0000356ow2AAA,Undergraduate,Salaried,Closed Lost,58000,Average
4747,0035w0000356ox2AAA,Undergraduate,Salaried,follow-up,65000,Best
4748,0035w0000356ovOAAQ,Postgraduate,Business,follow-up,66000,Poor
4749,0035w0000356ov4AAA,Doctorate,Salaried,follow-up,60000,Poor
4750,0035w0000356p01AAA,Undergraduate,Salaried,Closed Lost,51000,Poor
4751,0035w0000356oygAAA,Doctorate,Salaried,Closed Lost,74000,Average
4752,0035w0000356owxAAA,Secondary school,Self employed,follow-up,4000,Average
4753,0035w0000356p0YAAQ,Secondary school,Self employed,Closed Lost,35000,Poor
4754,0035w0000356owqAAA,Undergraduate,Salaried,follow-up,83000,Average
4755,0035w0000356ovjAAA,Elementary school,Unemployed,Closed Lost,1000,Average
4756,0035w0000356oyVAAQ,Doctorate,Salaried,follow-up,65000,Average
4757,0035w0000356ox5AAA,Doctorate,Salaried,follow-up,88000,Best
4758,0035w0000356oxQAAQ,Undergraduate,Salaried,follow-up,83000,Poor
4759,0035w0000356otbAAA,Doctorate,Salaried,follow-up,43000,Poor
4760,0035w0000356oxJAAQ,Undergraduate,Salaried,Closed Lost,40000,Best
4761,0035w0000356p1CAAQ,Undergraduate,Salaried,Closed Lost,52000,Average
4762,0035w0000356ox3AAA,Postgraduate,Business,Prospecting,71000,Best
4763,0035w0000356oytAAA,Elementary school,Self employed,Negotiation/Review,60000,Average
4764,0035w0000356p10AAA,Undergraduate,Salaried,follow-up,84000,Poor
4765,0035w0000356oz4AAA,Postgraduate,Business,Closed Lost,62000,Best
4766,0035w0000356ozuAAA,Undergraduate,Salaried,follow-up,83000,Poor
4767,0035w0000356oxgAAA,Postgraduate,Business,follow-up,65000,Average
4768,0035w0000356nArAAI,Secondary school,Unemployed,Prospecting,3000,Best
4769,0035w0000356ovdAAA,Secondary school,Self employed,follow-up,31000,Average
4770,0035w0000356ovjAAA,Elementary school,Unemployed,Closed Lost,1000,Average
4771,0035w0000356ow7AAA,Postgraduate,Business,follow-up,71000,Average
4772,0035w0000356oxXAAQ,Postgraduate,Business,follow-up,79000,Poor
4773,0035w0000356ouTAAQ,Postgraduate,Business,Closed Lost,88000,Poor
4774,0035w0000356oudAAA,Postgraduate,Business,follow-up,92000,Best
4775,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
4776,0035w0000356p0cAAA,Undergraduate,Salaried,Proposal/Price Quote,49000,Average
4777,0035w0000356owfAAA,Undergraduate,Salaried,follow-up,86000,Average
4778,0035w0000356oxIAAQ,Postgraduate,Business,follow-up,60000,Average
4779,0035w0000356oyWAAQ,Postgraduate,Salaried,Prospecting,49000,Average
4780,0035w0000356ow2AAA,Undergraduate,Salaried,Closed Lost,58000,Average
4781,0035w0000356ouWAAQ,Secondary school,Unemployed,follow-up,1000,Average
4782,0035w0000356p0aAAA,Postgraduate,Business,follow-up,82000,Best
4783,0035w0000356otrAAA,Postgraduate,Salaried,Proposal/Price Quote,61000,Best
4784,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
4785,0035w0000356oxVAAQ,Elementary school,Self employed,follow-up,4000,Poor
4786,0035w0000356oz5AAA,Undergraduate,Salaried,Proposal/Price Quote,85000,Best
4787,0035w0000356ozmAAA,Undergraduate,Salaried,Prospecting,47000,Poor
4788,0035w0000356ouJAAQ,Secondary school,Self employed,Negotiation/Review,12000,Poor
4789,0035w0000356oz0AAA,Postgraduate,Salaried,Prospecting,74000,Poor
4790,0035w0000356p1LAAQ,Elementary school,Self employed,follow-up,12000,Poor
4791,0035w0000356ouHAAQ,Undergraduate,Self employed,follow-up,90000,Poor
4792,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
4793,0035w0000356owIAAQ,Doctorate,Salaried,Proposal/Price Quote,74000,Best
4794,0035w0000356owBAAQ,Undergraduate,Salaried,Closed Lost,73000,Best
4795,0035w0000356oueAAA,Doctorate,Salaried,Negotiation/Review,66000,Average
4796,0035w0000356p0iAAA,Postgraduate,Business,Proposal/Price Quote,87000,Average
4797,0035w0000356p0VAAQ,Postgraduate,Business,Closed Lost,61000,Best
4798,0035w0000356oxxAAA,Doctorate,Salaried,follow-up,58000,Average
4799,0035w0000356ovpAAA,Postgraduate,Business,Closed Lost,73000,Poor
4800,0035w0000356owVAAQ,Undergraduate,Salaried,Closed Lost,52000,Best
4801,0035w0000356ovgAAA,Postgraduate,Business,follow-up,74000,Average
4802,0035w0000356oyEAAQ,Doctorate,Salaried,follow-up,59000,Poor
4803,0035w0000356otmAAA,Secondary school,Self employed,follow-up,31000,Average
4804,0035w0000356oxOAAQ,Postgraduate,Salaried,Closed Lost,76000,Average
4805,0035w0000356oxtAAA,Undergraduate,Salaried,follow-up,66000,Average
4806,0035w0000356oxbAAA,Postgraduate,Business,Closed Lost,70000,Average
4807,0035w0000356ox1AAA,Undergraduate,Salaried,Proposal/Price Quote,64000,Best
4808,0035w0000356p0HAAQ,Secondary school,Self employed,Closed Lost,9000,Average
4809,0035w0000356p0pAAA,Undergraduate,Salaried,follow-up,41000,Best
4810,0035w0000356ox4AAA,Undergraduate,Salaried,follow-up,57000,Average
4811,0035w0000356otYAAQ,Elementary school,Self employed,Negotiation/Review,22000,Average
4812,0035w0000356p0VAAQ,Postgraduate,Business,Closed Lost,61000,Best
4813,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
4814,0035w0000356p0OAAQ,Postgraduate,Business,follow-up,61000,Poor
4815,0035w0000356owlAAA,Postgraduate,Business,Closed Lost,72000,Best
4816,0035w0000356oxrAAA,Undergraduate,Salaried,follow-up,81000,Average
4817,0035w0000356ouNAAQ,Postgraduate,Business,follow-up,85000,Best
4818,0035w0000356ozdAAA,Postgraduate,Business,follow-up,79000,Average
4819,0035w0000356otmAAA,Secondary school,Self employed,follow-up,31000,Average
4820,0035w0000356ovQAAQ,Doctorate,Salaried,follow-up,66000,Average
4821,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
4822,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
4823,0035w0000356ouzAAA,Undergraduate,Salaried,follow-up,56000,Average
4824,0035w0000356oyqAAA,Doctorate,Salaried,Closed Lost,84000,Average
4825,0035w0000356ouCAAQ,Doctorate,Salaried,follow-up,48000,Poor
4826,0035w0000356p0qAAA,Undergraduate,Salaried,follow-up,84000,Poor
4827,0035w0000356ozcAAA,Undergraduate,Salaried,follow-up,77000,Poor
4828,0035w0000356ozJAAQ,Secondary school,Self employed,Negotiation/Review,34000,Best
4829,0035w0000356owhAAA,Undergraduate,Salaried,follow-up,41000,Average
4830,0035w0000356ozdAAA,Postgraduate,Business,follow-up,79000,Average
4831,0035w0000356otxAAA,Undergraduate,Salaried,follow-up,85000,Poor
4832,0035w0000356oxGAAQ,Doctorate,Salaried,Proposal/Price Quote,69000,Average
4833,0035w0000356p0aAAA,Postgraduate,Business,follow-up,82000,Best
4834,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
4835,0035w0000356oyDAAQ,Undergraduate,Salaried,follow-up,75000,Poor
4836,0035w0000356ozhAAA,Secondary school,Self employed,Closed Lost,7000,Average
4837,0035w0000356oyiAAA,Secondary school,Self employed,Proposal/Price Quote,34000,Average
4838,0035w0000356ouqAAA,Secondary school,Self employed,Closed Lost,6000,Best
4839,0035w0000356oy0AAA,Doctorate,Salaried,Negotiation/Review,40000,Average
4840,0035w0000356ou2AAA,Doctorate,Salaried,Negotiation/Review,54000,Best
4841,0035w0000356owKAAQ,Undergraduate,Salaried,follow-up,85000,Best
4842,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
4843,0035w0000356p0dAAA,Doctorate,Salaried,follow-up,58000,Best
4844,0035w0000356p0gAAA,Secondary school,Self employed,follow-up,82000,Average
4845,0035w0000356oxxAAA,Doctorate,Salaried,follow-up,58000,Average
4846,0035w0000356ovkAAA,Postgraduate,Business,follow-up,86000,Best
4847,0035w0000356ozTAAQ,Elementary school,Self employed,follow-up,10000,Poor
4848,0035w0000356ozzAAA,Secondary school,Salaried,follow-up,10000,Best
4849,0035w0000356ouCAAQ,Doctorate,Salaried,follow-up,48000,Poor
4850,0035w0000356oy1AAA,Undergraduate,Salaried,Closed Lost,64000,Average
4851,0035w0000356ouyAAA,Undergraduate,Salaried,follow-up,71000,Best
4852,0035w0000356oyFAAQ,Postgraduate,Business,Closed Lost,90000,Best
4853,0035w0000356otVAAQ,Doctorate,Salaried,follow-up,45000,Poor
4854,0035w0000356ozPAAQ,Doctorate,Salaried,follow-up,41000,Best
4855,0035w0000356nAnAAI,Secondary school,Self employed,Closed Lost,25000,Average
4856,0035w0000356oy9AAA,Undergraduate,Salaried,Prospecting,68000,Poor
4857,0035w0000356oxzAAA,Postgraduate,Business,Negotiation/Review,98000,Average
4858,0035w0000356p0tAAA,Undergraduate,Salaried,Proposal/Price Quote,52000,Average
4859,0035w0000356owTAAQ,Doctorate,Salaried,follow-up,57000,Average
4860,0035w0000356ozeAAA,Undergraduate,Salaried,follow-up,40000,Average
4861,0035w0000356oxBAAQ,Postgraduate,Business,follow-up,69000,Poor
4862,0035w0000356ozqAAA,Secondary school,Self employed,Proposal/Price Quote,1000,Poor
4863,0035w0000356oxRAAQ,Postgraduate,Business,Prospecting,72000,Best
4864,0035w0000356p0EAAQ,Undergraduate,Salaried,Proposal/Price Quote,78000,Poor
4865,0035w0000356oxTAAQ,Undergraduate,Salaried,follow-up,65000,Poor
